año,ncodi,totalcompra,producfarma,materialsani,implantes,restomateriasani,servcontratado,trabajocontratado,xrestocompras,variaexistencias,servexteriores,sumistro,xrestoserviexter,gastopersonal,sueldos,indemnizacion,segsocempresa,otrgassocial,dotaamortizacion,perdidadeterioro,xrestogasto,totcompragasto
2010,404.0,3094596,284598,637324,272944.0,364380.0,127794.0,1846295.0,198585.0,2919.0,697963,201151.0,496812.0,6999425,5399822,0.0,1544763,54840.0,951882.0,0.0,345151.0,12091936
2010,274.0,8597272,1932456,1345806,535170.0,810636.0,3866210.0,838284.0,614516.0,5239.0,1266257,282120.0,984137.0,3898515,3017522,0.0,855918,25075.0,589680.0,21528.0,992543.0,15371034
2010,270.0,7896198,1991291,1468462,180267.0,1288195.0,3965624.0,137435.0,333386.0,0.0,969518,314149.0,655369.0,5655208,4460439,76540.0,1045280,72949.0,414614.0,103877.0,177250.0,15216665
2010,676.0,11541653,3124481,3454057,986264.0,2467793.0,2597016.0,1307379.0,1058720.0,0.0,1260655,702816.0,557839.0,32378143,26878522,0.0,5499621,0.0,0.0,0.0,40332.0,45220783
2010,709.0,18851116,5664085,5697681,1265106.0,4432575.0,3562288.0,1844910.0,2082152.0,120617.0,3094188,1052769.0,2041419.0,34989692,28754693,0.0,6219780,15219.0,0.0,0.0,1439262.0,58494875
2010,754.0,142340266,51483564,47840343,14475141.0,33365202.0,12916443.0,19115403.0,10984513.0,2755749.0,19498776,2576024.0,16922752.0,217631375,180676830,0.0,36954545,0.0,0.0,0.0,0.0,382226166
2010,997.0,3516360,272681,538524,538524.0,0.0,0.0,2587383.0,117772.0,643948.0,617381,447456.0,169925.0,14936687,12080916,0.0,2742698,113073.0,1535580.0,49007.0,86.0,21299049
2010,734.0,52575232,23908173,17689490,6216276.0,11473214.0,2983253.0,6182240.0,1812076.0,-290038.0,3381411,1613436.0,1767975.0,103634799,84076286,0.0,17484137,2074376.0,0.0,0.0,108552.0,159409956
2010,299.0,1016357,100276,627075,81150.0,545925.0,30385.0,222546.0,36075.0,-8848.0,1003423,55363.0,948060.0,1386719,1085573,18787.0,281953,406.0,106762.0,,147444.0,3651857
2010,645.0,845952,113330,226660,0.0,226660.0,310900.0,112117.0,82945.0,506.0,365876,133350.0,232526.0,1851287,1450466,0.0,400821,0.0,70522.0,68915.0,12124.0,3215182
2010,17.0,660290,159028,34729,0.0,34729.0,0.0,11861.0,454672.0,0.0,122226,39918.0,82308.0,5043123,3843030,0.0,1200093,0.0,0.0,0.0,0.0,5825639
2010,1046.0,1846966,112319,17534,55.0,17479.0,0.0,1670745.0,46368.0,0.0,353787,211109.0,142678.0,5888283,4675399,0.0,1188833,24051.0,0.0,0.0,4901.0,8093937
2010,420.0,1017722,156043,246776,2899.0,243877.0,263355.0,217566.0,133982.0,51243.0,1510236,139642.0,1370594.0,4287162,3184814,914.0,856627,244807.0,241438.0,0.0,2494.0,7110295
2010,802.0,2326833,305872,267805,0.0,267805.0,738243.0,674548.0,340365.0,0.0,1199512,152001.0,1047511.0,6893799,5313278,32647.0,1496391,51483.0,174870.0,655740.0,411616.0,11662370
