particulares,aseguradoras,aseguradoras_enfermedad,aseguradoreas_trafico,mutuas,año,ncodi,tipo_hospitalizacion
0.0,0.0,0.0,0.0,0.0,2020,639.0,hospdia
93482.0,0.0,0.0,0.0,0.0,2020,457.0,hospdia
2279.0,294744.0,294744.0,0.0,0.0,2020,609.0,hospdia
5143.0,0.0,0.0,0.0,0.0,2020,101.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,454.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,318.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,600.0,hospdia
68228.0,680.0,680.0,0.0,0.0,2020,545.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,100.0,hospdia
450.0,312.0,0.0,312.0,156.0,2020,702.0,hospdia
2942.0,0.0,0.0,0.0,0.0,2020,778.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,341.0,hospdia
0.0,1027.0,0.0,1027.0,0.0,2020,99.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,767.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,359.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,98.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,132.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,97.0,hospdia
1696.0,0.0,0.0,0.0,0.0,2020,103.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,110.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,94.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,91.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,664.0,hospdia
3639.0,19200.0,19200.0,0.0,12849.0,2020,918.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,92.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,95.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,301.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,492.0,hospdia
245.0,589151.0,589151.0,0.0,0.0,2020,811.0,hospdia
19018.0,63110.0,63110.0,0.0,0.0,2020,812.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,832.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,841.0,hospdia
21271.0,0.0,0.0,0.0,0.0,2020,856.0,hospdia
19093.0,0.0,0.0,0.0,0.0,2020,859.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,861.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,880.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,883.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,884.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,877.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,911.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,913.0,hospdia
0.0,1688659.0,507626.0,1181033.0,0.0,2020,922.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,923.0,hospdia
0.0,1554.0,1554.0,0.0,0.0,2020,924.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,947.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,951.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1103.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,972.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,973.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,974.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,975.0,hospdia
9029.0,0.0,0.0,0.0,0.0,2020,960.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1028.0,hospdia
23695.0,0.0,0.0,0.0,0.0,2020,976.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,977.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1020.0,hospdia
0.0,40544.0,15008.0,25536.0,0.0,2020,994.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,995.0,hospdia
58109.0,297189.0,297189.0,0.0,0.0,2020,1060.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1005.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1061.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1062.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1006.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1088.0,hospdia
972.0,21348.0,21348.0,0.0,0.0,2020,1089.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1076.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1078.0,hospdia
0.0,12980.0,12980.0,0.0,0.0,2020,1033.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1037.0,hospdia
28055.0,0.0,0.0,0.0,0.0,2020,1039.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1067.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1065.0,hospdia
0.0,1120605.0,1120605.0,0.0,0.0,2020,1066.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1100.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1105.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1107.0,hospdia
59952.0,43899.0,43899.0,0.0,0.0,2020,1111.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1121.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1119.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,207.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,431.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,387.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,179.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,606.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,925.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,541.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,797.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,627.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,173.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,636.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,205.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,814.0,hospdia
